"","Y","M","D","Prec"
"11908",1952,8,7,2.80000004172325
"11909",1952,8,8,23.7000003531575
"11910",1952,8,9,0
"11911",1952,8,10,7.00000010430813
"11912",1952,8,11,0
"11913",1952,8,12,0
"11914",1952,8,13,2.60000003874302
"11915",1952,8,14,0
"11916",1952,8,15,0
"11917",1952,8,16,0
"11918",1952,8,17,1.10000001639128
"11919",1952,8,18,0
"11920",1952,8,19,5.00000007450581
"11921",1952,8,20,17.6000002622604
"11922",1952,8,21,3.90000005811453
"11923",1952,8,22,7.20000010728836
"11924",1952,8,23,0
"11925",1952,8,24,0
"11926",1952,8,25,0
"11927",1952,8,26,0
"11928",1952,8,27,4.00000005960464
"11929",1952,8,28,1.50000002235174
"11930",1952,8,29,0
"11931",1952,8,30,0
"11932",1952,8,31,0
"11933",1952,9,1,0
"11934",1952,9,2,1.30000001937151
"11935",1952,9,3,4.70000007003546
"11936",1952,9,4,0
"11937",1952,9,5,3.30000004917383
"11938",1952,9,6,9.60000014305115
"11939",1952,9,7,14.600000217557
"11940",1952,9,8,2.00000002980232
"11941",1952,9,9,6.90000010281801
"11942",1952,9,10,2.90000004321337
"11943",1952,9,11,0
"11944",1952,9,12,6.90000010281801
"11945",1952,9,13,5.70000008493662
"11946",1952,9,14,0
"11947",1952,9,15,0
"11948",1952,9,16,0
"11949",1952,9,17,1.10000001639128
"11950",1952,9,18,0
"11951",1952,9,19,0
"11952",1952,9,20,0
"11953",1952,9,21,0
"11954",1952,9,22,1.30000001937151
"11955",1952,9,23,11.6000001728535
"11956",1952,9,24,0.700000010430813
"11957",1952,9,25,0
"11958",1952,9,26,0
"11959",1952,9,27,2.20000003278255
"11960",1952,9,28,4.60000006854534
"11961",1952,9,29,3.80000005662441
"11962",1952,9,30,0
"11963",1952,10,1,0
"11964",1952,10,2,2.90000004321337
"11965",1952,10,3,0
"11966",1952,10,4,0
"11967",1952,10,5,1.00000001490116
"11968",1952,10,6,0
"11969",1952,10,7,3.60000005364418
"11970",1952,10,8,2.00000002980232
"11971",1952,10,9,0
"11972",1952,10,10,0
"11973",1952,10,11,0
"11974",1952,10,12,7.20000010728836
"11975",1952,10,13,2.80000004172325
"11976",1952,10,14,2.30000003427267
"11977",1952,10,15,2.40000003576279
"11978",1952,10,16,3.00000004470348
"11979",1952,10,17,4.70000007003546
"11980",1952,10,18,3.7000000551343
"11981",1952,10,19,3.30000004917383
"11982",1952,10,20,1.20000001788139
"11983",1952,10,21,7.40000011026859
"11984",1952,10,22,1.00000001490116
"11985",1952,10,23,0
"11986",1952,10,24,0
"11987",1952,10,25,7.80000011622906
"11988",1952,10,26,0
"11989",1952,10,27,0.600000008940697
"11990",1952,10,28,0
"11991",1952,10,29,4.40000006556511
"11992",1952,10,30,0
"11993",1952,10,31,4.70000007003546
"11994",1952,11,1,9.60000014305115
"11995",1952,11,2,0
"11996",1952,11,3,1.00000001490116
"11997",1952,11,4,0
"11998",1952,11,5,2.40000003576279
"11999",1952,11,6,1.70000002533197
"12000",1952,11,7,6.70000009983778
"12001",1952,11,8,26.2000003904104
"12002",1952,11,9,8.60000012814999
"12003",1952,11,10,0
"12004",1952,11,11,1.00000001490116
"12005",1952,11,12,0
"12006",1952,11,13,2.30000003427267
"12007",1952,11,14,3.80000005662441
"12008",1952,11,15,4.70000007003546
"12009",1952,11,16,1.00000001490116
"12010",1952,11,17,6.70000009983778
"12011",1952,11,18,0
"12012",1952,11,19,0
"12013",1952,11,20,0
"12014",1952,11,21,1.80000002682209
"12015",1952,11,22,2.80000004172325
"12016",1952,11,23,9.70000014454126
"12017",1952,11,24,2.20000003278255
"12018",1952,11,25,0
"12019",1952,11,26,0
"12020",1952,11,27,1.80000002682209
"12021",1952,11,28,5.40000008046627
"12022",1952,11,29,0
"12023",1952,11,30,1.10000001639128
"12024",1952,12,1,0
"12025",1952,12,2,0
"12026",1952,12,3,0
"12027",1952,12,4,0
"12028",1952,12,5,0
"12029",1952,12,6,0
"12030",1952,12,7,0
"12031",1952,12,8,0
"12032",1952,12,9,0
"12033",1952,12,10,0
"12034",1952,12,11,0
"12035",1952,12,12,0
"12036",1952,12,13,0
"12037",1952,12,14,0
"12038",1952,12,15,7.50000011175871
"12039",1952,12,16,0
"12040",1952,12,17,0
"12041",1952,12,18,0
"12042",1952,12,19,3.40000005066395
"12043",1952,12,20,0
"12044",1952,12,21,1.60000002384186
"12045",1952,12,22,0
"12046",1952,12,23,0
"12047",1952,12,24,0
"12048",1952,12,25,0
"12049",1952,12,26,0
"12050",1952,12,27,0
"12051",1952,12,28,2.40000003576279
"12052",1952,12,29,0
"12053",1952,12,30,0
"12054",1952,12,31,0
"12055",1953,1,1,2.40000003576279
"12056",1953,1,2,7.70000011473894
"12057",1953,1,3,5.30000007897615
"12058",1953,1,4,1.20000001788139
"12059",1953,1,5,0
"12060",1953,1,6,0
"12061",1953,1,7,1.00000001490116
"12062",1953,1,8,0
"12063",1953,1,9,0.900000013411045
"12064",1953,1,10,0
"12065",1953,1,11,0
"12066",1953,1,12,0
"12067",1953,1,13,0
"12068",1953,1,14,0
"12069",1953,1,15,0
"12070",1953,1,16,1.30000001937151
"12071",1953,1,17,0
"12072",1953,1,18,6.90000010281801
"12073",1953,1,19,0
"12074",1953,1,20,0
"12075",1953,1,21,1.20000001788139
"12076",1953,1,22,0
"12077",1953,1,23,0
"12078",1953,1,24,5.90000008791685
"12079",1953,1,25,0
"12080",1953,1,26,0
"12081",1953,1,27,6.40000009536743
"12082",1953,1,28,4.10000006109476
"12083",1953,1,29,1.70000002533197
"12084",1953,1,30,1.60000002384186
"12085",1953,1,31,1.40000002086163
"12086",1953,2,1,0
"12087",1953,2,2,2.30000003427267
"12088",1953,2,3,0
"12089",1953,2,4,0
"12090",1953,2,5,1.30000001937151
"12091",1953,2,6,0
"12092",1953,2,7,0
"12093",1953,2,8,0
"12094",1953,2,9,0
"12095",1953,2,10,0
"12096",1953,2,11,1.40000002086163
"12097",1953,2,12,2.20000003278255
"12098",1953,2,13,1.00000001490116
"12099",1953,2,14,2.40000003576279
"12100",1953,2,15,1.60000002384186
"12101",1953,2,16,0
"12102",1953,2,17,0
"12103",1953,2,18,0
"12104",1953,2,19,0
"12105",1953,2,20,1.30000001937151
"12106",1953,2,21,2.5000000372529
"12107",1953,2,22,2.00000002980232
"12108",1953,2,23,3.80000005662441
"12109",1953,2,24,2.10000003129244
"12110",1953,2,25,0
"12111",1953,2,26,0
"12112",1953,2,27,0
"12113",1953,2,28,1.60000002384186
"12114",1953,3,1,0
"12115",1953,3,2,0
"12116",1953,3,3,0
"12117",1953,3,4,0
"12118",1953,3,5,0
"12119",1953,3,6,0
"12120",1953,3,7,3.90000005811453
"12121",1953,3,8,0
"12122",1953,3,9,0
"12123",1953,3,10,1.20000001788139
"12124",1953,3,11,1.20000001788139
"12125",1953,3,12,0
"12126",1953,3,13,0.800000011920929
"12127",1953,3,14,0
"12128",1953,3,15,0
"12129",1953,3,16,0
"12130",1953,3,17,0
"12131",1953,3,18,0
"12132",1953,3,19,0
"12133",1953,3,20,0
"12134",1953,3,21,0
"12135",1953,3,22,0
"12136",1953,3,23,0
"12137",1953,3,24,0
"12138",1953,3,25,0
"12139",1953,3,26,0
"12140",1953,3,27,0
"12141",1953,3,28,0
"12142",1953,3,29,0
"12143",1953,3,30,0
"12144",1953,3,31,0.700000010430813
"12145",1953,4,1,0
"12146",1953,4,2,0
"12147",1953,4,3,0
"12148",1953,4,4,0
"12149",1953,4,5,0
"12150",1953,4,6,6.70000009983778
"12151",1953,4,7,3.20000004768372
"12152",1953,4,8,0
"12153",1953,4,9,0
"12154",1953,4,10,0
"12155",1953,4,11,0
"12156",1953,4,12,0
"12157",1953,4,13,0
"12158",1953,4,14,0
"12159",1953,4,15,0
"12160",1953,4,16,0
"12161",1953,4,17,5.50000008195639
"12162",1953,4,18,0
"12163",1953,4,19,0
"12164",1953,4,20,0
"12165",1953,4,21,0
"12166",1953,4,22,0
"12167",1953,4,23,0
"12168",1953,4,24,0
"12169",1953,4,25,0
"12170",1953,4,26,0
"12171",1953,4,27,0
"12172",1953,4,28,6.00000008940697
"12173",1953,4,29,0
"12174",1953,4,30,2.40000003576279
"12175",1953,5,1,0
"12176",1953,5,2,0
"12177",1953,5,3,1.40000002086163
"12178",1953,5,4,0
"12179",1953,5,5,1.60000002384186
"12180",1953,5,6,4.90000007301569
"12181",1953,5,7,0
"12182",1953,5,8,0
"12183",1953,5,9,0
"12184",1953,5,10,2.20000003278255
"12185",1953,5,11,0
"12186",1953,5,12,1.70000002533197
"12187",1953,5,13,0
"12188",1953,5,14,0
"12189",1953,5,15,0
"12190",1953,5,16,0
"12191",1953,5,17,0
"12192",1953,5,18,0
"12193",1953,5,19,0
"12194",1953,5,20,0
"12195",1953,5,21,0
"12196",1953,5,22,0
"12197",1953,5,23,0
"12198",1953,5,24,0
"12199",1953,5,25,0
"12200",1953,5,26,0
"12201",1953,5,27,0
"12202",1953,5,28,1.30000001937151
"12203",1953,5,29,0
"12204",1953,5,30,0
"12205",1953,5,31,6.8000001013279
"12206",1953,6,1,44.7000006660819
"12207",1953,6,2,9.20000013709068
"12208",1953,6,3,2.80000004172325
"12209",1953,6,4,0
"12210",1953,6,5,0
"12211",1953,6,6,0
"12212",1953,6,7,0
"12213",1953,6,8,0
"12214",1953,6,9,2.40000003576279
"12215",1953,6,10,0
"12216",1953,6,11,0
"12217",1953,6,12,0
"12218",1953,6,13,0
"12219",1953,6,14,0
"12220",1953,6,15,0
"12221",1953,6,16,0
"12222",1953,6,17,6.00000008940697
"12223",1953,6,18,0
"12224",1953,6,19,2.70000004023314
"12225",1953,6,20,0
"12226",1953,6,21,0
"12227",1953,6,22,0
"12228",1953,6,23,0
"12229",1953,6,24,0
"12230",1953,6,25,7.50000011175871
"12231",1953,6,26,1.60000002384186
"12232",1953,6,27,4.80000007152557
"12233",1953,6,28,0
"12234",1953,6,29,0
"12235",1953,6,30,0
"12236",1953,7,1,0
"12237",1953,7,2,0
"12238",1953,7,3,0
"12239",1953,7,4,0
"12240",1953,7,5,0
"12241",1953,7,6,0
"12242",1953,7,7,0
"12243",1953,7,8,0
"12244",1953,7,9,28.1000004187226
"12245",1953,7,10,0
"12246",1953,7,11,0
"12247",1953,7,12,0
"12248",1953,7,13,5.40000008046627
"12249",1953,7,14,3.50000005215406
"12250",1953,7,15,1.20000001788139
"12251",1953,7,16,0.900000013411045
"12252",1953,7,17,0
"12253",1953,7,18,2.90000004321337
"12254",1953,7,19,0
"12255",1953,7,20,0
"12256",1953,7,21,0
"12257",1953,7,22,0
"12258",1953,7,23,0
"12259",1953,7,24,2.90000004321337
"12260",1953,7,25,0
"12261",1953,7,26,0
"12262",1953,7,27,5.50000008195639
"12263",1953,7,28,0
"12264",1953,7,29,2.40000003576279
"12265",1953,7,30,2.90000004321337
"12266",1953,7,31,0
"12267",1953,8,1,6.2000000923872
"12268",1953,8,2,0
"12269",1953,8,3,0
"12270",1953,8,4,2.10000003129244
"12271",1953,8,5,4.90000007301569
"12272",1953,8,6,2.20000003278255
"12273",1953,8,7,5.90000008791685
"12274",1953,8,8,1.70000002533197
"12275",1953,8,9,0
"12276",1953,8,10,0
"12277",1953,8,11,0
"12278",1953,8,12,0
"12279",1953,8,13,0
"12280",1953,8,14,0
"12281",1953,8,15,0
"12282",1953,8,16,0
"12283",1953,8,17,0
"12284",1953,8,18,0
"12285",1953,8,19,0
"12286",1953,8,20,0
"12287",1953,8,21,0
"12288",1953,8,22,1.80000002682209
"12289",1953,8,23,0
"12290",1953,8,24,0
"12291",1953,8,25,0
"12292",1953,8,26,0
"12293",1953,8,27,0
"12294",1953,8,28,0
"12295",1953,8,29,0
"12296",1953,8,30,0
"12297",1953,8,31,0
"12298",1953,9,1,0
"12299",1953,9,2,0
"12300",1953,9,3,9.70000014454126
"12301",1953,9,4,0
"12302",1953,9,5,2.20000003278255
"12303",1953,9,6,0
"12304",1953,9,7,0
"12305",1953,9,8,0
"12306",1953,9,9,1.00000001490116
"12307",1953,9,10,2.40000003576279
"12308",1953,9,11,1.30000001937151
"12309",1953,9,12,10.9000001624227
"12310",1953,9,13,2.5000000372529
"12311",1953,9,14,0
"12312",1953,9,15,0
"12313",1953,9,16,0
"12314",1953,9,17,0
"12315",1953,9,18,0
"12316",1953,9,19,0
"12317",1953,9,20,2.5000000372529
"12318",1953,9,21,1.90000002831221
"12319",1953,9,22,0
"12320",1953,9,23,0
"12321",1953,9,24,0
"12322",1953,9,25,0
"12323",1953,9,26,0
"12324",1953,9,27,0
"12325",1953,9,28,0
"12326",1953,9,29,0
"12327",1953,9,30,0
"12328",1953,10,1,0
"12329",1953,10,2,0
"12330",1953,10,3,0
"12331",1953,10,4,0
"12332",1953,10,5,0
"12333",1953,10,6,7.00000010430813
"12334",1953,10,7,2.80000004172325
"12335",1953,10,8,0
"12336",1953,10,9,0
"12337",1953,10,10,0
"12338",1953,10,11,0
"12339",1953,10,12,0
"12340",1953,10,13,0
"12341",1953,10,14,0
"12342",1953,10,15,0
"12343",1953,10,16,0
"12344",1953,10,17,0
"12345",1953,10,18,0
"12346",1953,10,19,0
"12347",1953,10,20,0
"12348",1953,10,21,0
"12349",1953,10,22,0
"12350",1953,10,23,0
"12351",1953,10,24,0
"12352",1953,10,25,0
"12353",1953,10,26,0
"12354",1953,10,27,0
"12355",1953,10,28,0
"12356",1953,10,29,0
"12357",1953,10,30,0
"12358",1953,10,31,0
"12359",1953,11,1,0
"12360",1953,11,2,0
"12361",1953,11,3,0
"12362",1953,11,4,0
"12363",1953,11,5,0
"12364",1953,11,6,0
"12365",1953,11,7,0
"12366",1953,11,8,0
"12367",1953,11,9,0
"12368",1953,11,10,0
"12369",1953,11,11,0
"12370",1953,11,12,0
"12371",1953,11,13,0
"12372",1953,11,14,5.30000007897615
"12373",1953,11,15,0
"12374",1953,11,16,0
"12375",1953,11,17,0
"12376",1953,11,18,0
"12377",1953,11,19,1.50000002235174
"12378",1953,11,20,9.9000001475215
"12379",1953,11,21,11.3000001683831
"12380",1953,11,22,2.70000004023314
"12381",1953,11,23,0
"12382",1953,11,24,0
"12383",1953,11,25,0
"12384",1953,11,26,0
"12385",1953,11,27,0
"12386",1953,11,28,0
"12387",1953,11,29,4.10000006109476
"12388",1953,11,30,0
"12389",1953,12,1,0
"12390",1953,12,2,0
"12391",1953,12,3,0
"12392",1953,12,4,0
"12393",1953,12,5,0
"12394",1953,12,6,0
"12395",1953,12,7,0
"12396",1953,12,8,0
"12397",1953,12,9,0
"12398",1953,12,10,0
"12399",1953,12,11,1.20000001788139
"12400",1953,12,12,0
"12401",1953,12,13,0
"12402",1953,12,14,0
"12403",1953,12,15,0
"12404",1953,12,16,0
"12405",1953,12,17,0
"12406",1953,12,18,0
"12407",1953,12,19,0
"12408",1953,12,20,1.60000002384186
"12409",1953,12,21,3.40000005066395
"12410",1953,12,22,0
"12411",1953,12,23,0
"12412",1953,12,24,0
"12413",1953,12,25,0
"12414",1953,12,26,0.700000010430813
"12415",1953,12,27,2.40000003576279
"12416",1953,12,28,0
"12417",1953,12,29,0
"12418",1953,12,30,0
"12419",1953,12,31,0
"12420",1954,1,1,0
"12421",1954,1,2,1.80000002682209
"12422",1954,1,3,0
"12423",1954,1,4,0
"12424",1954,1,5,0
"12425",1954,1,6,0
"12426",1954,1,7,0
"12427",1954,1,8,0
"12428",1954,1,9,0
"12429",1954,1,10,0
"12430",1954,1,11,3.00000004470348
"12431",1954,1,12,0
"12432",1954,1,13,0
"12433",1954,1,14,0.600000008940697
"12434",1954,1,15,3.90000005811453
"12435",1954,1,16,0
"12436",1954,1,17,1.20000001788139
"12437",1954,1,18,0
"12438",1954,1,19,0
"12439",1954,1,20,5.00000007450581
"12440",1954,1,21,0.800000011920929
"12441",1954,1,22,0
"12442",1954,1,23,0
"12443",1954,1,24,0
"12444",1954,1,25,0
"12445",1954,1,26,0
"12446",1954,1,27,0
"12447",1954,1,28,0
"12448",1954,1,29,0
"12449",1954,1,30,0
"12450",1954,1,31,0
"12451",1954,2,1,0
"12452",1954,2,2,0
"12453",1954,2,3,0
"12454",1954,2,4,0
"12455",1954,2,5,0.900000013411045
"12456",1954,2,6,0
"12457",1954,2,7,0
"12458",1954,2,8,0
"12459",1954,2,9,0
"12460",1954,2,10,1.40000002086163
"12461",1954,2,11,1.20000001788139
"12462",1954,2,12,2.40000003576279
"12463",1954,2,13,0
"12464",1954,2,14,0
"12465",1954,2,15,1.70000002533197
"12466",1954,2,16,0
"12467",1954,2,17,0
"12468",1954,2,18,0
"12469",1954,2,19,0
"12470",1954,2,20,0
"12471",1954,2,21,0
"12472",1954,2,22,0
"12473",1954,2,23,0
"12474",1954,2,24,0
"12475",1954,2,25,0.900000013411045
"12476",1954,2,26,0
"12477",1954,2,27,9.50000014156103
"12478",1954,2,28,0
"12479",1954,3,1,0
"12480",1954,3,2,0
"12481",1954,3,3,1.30000001937151
"12482",1954,3,4,0
"12483",1954,3,5,0
"12484",1954,3,6,0
"12485",1954,3,7,0
"12486",1954,3,8,0
"12487",1954,3,9,0
"12488",1954,3,10,0
"12489",1954,3,11,0
"12490",1954,3,12,0
"12491",1954,3,13,0
"12492",1954,3,14,0
"12493",1954,3,15,0
"12494",1954,3,16,0
"12495",1954,3,17,0
"12496",1954,3,18,0
"12497",1954,3,19,0
"12498",1954,3,20,0
"12499",1954,3,21,0
"12500",1954,3,22,0
"12501",1954,3,23,0
"12502",1954,3,24,0
"12503",1954,3,25,0
"12504",1954,3,26,3.50000005215406
"12505",1954,3,27,1.00000001490116
"12506",1954,3,28,0.900000013411045
"12507",1954,3,29,0
"12508",1954,3,30,0.700000010430813
"12509",1954,3,31,1.70000002533197
"12510",1954,4,1,4.80000007152557
"12511",1954,4,2,2.20000003278255
"12512",1954,4,3,0
"12513",1954,4,4,0.800000011920929
"12514",1954,4,5,0
"12515",1954,4,6,1.40000002086163
"12516",1954,4,7,0
"12517",1954,4,8,0
"12518",1954,4,9,0
"12519",1954,4,10,0.900000013411045
"12520",1954,4,11,0
"12521",1954,4,12,0.900000013411045
"12522",1954,4,13,1.40000002086163
"12523",1954,4,14,2.90000004321337
"12524",1954,4,15,5.70000008493662
"12525",1954,4,16,2.90000004321337
"12526",1954,4,17,0
"12527",1954,4,18,7.00000010430813
"12528",1954,4,19,3.40000005066395
"12529",1954,4,20,1.10000001639128
"12530",1954,4,21,0
"12531",1954,4,22,0
"12532",1954,4,23,0
"12533",1954,4,24,0
"12534",1954,4,25,1.20000001788139
"12535",1954,4,26,0
"12536",1954,4,27,0
"12537",1954,4,28,0
"12538",1954,4,29,0
"12539",1954,4,30,1.80000002682209
"12540",1954,5,1,0
"12541",1954,5,2,0
"12542",1954,5,3,1.60000002384186
"12543",1954,5,4,0
"12544",1954,5,5,0
"12545",1954,5,6,0
"12546",1954,5,7,0
"12547",1954,5,8,0
"12548",1954,5,9,0
"12549",1954,5,10,5.50000008195639
"12550",1954,5,11,0
"12551",1954,5,12,0
"12552",1954,5,13,0
"12553",1954,5,14,0
"12554",1954,5,15,0
"12555",1954,5,16,0
"12556",1954,5,17,0
"12557",1954,5,18,0
"12558",1954,5,19,1.30000001937151
"12559",1954,5,20,15.4000002294779
"12560",1954,5,21,2.40000003576279
"12561",1954,5,22,5.00000007450581
"12562",1954,5,23,0
"12563",1954,5,24,0
"12564",1954,5,25,0
"12565",1954,5,26,0
"12566",1954,5,27,0
"12567",1954,5,28,2.90000004321337
"12568",1954,5,29,0
"12569",1954,5,30,0
"12570",1954,5,31,0
"12571",1954,6,1,4.50000006705523
"12572",1954,6,2,0
"12573",1954,6,3,0
"12574",1954,6,4,0
"12575",1954,6,5,0
"12576",1954,6,6,1.60000002384186
"12577",1954,6,7,0
"12578",1954,6,8,0
"12579",1954,6,9,0
"12580",1954,6,10,0
"12581",1954,6,11,9.40000014007092
"12582",1954,6,12,3.40000005066395
"12583",1954,6,13,0
"12584",1954,6,14,2.20000003278255
"12585",1954,6,15,8.60000012814999
"12586",1954,6,16,0
"12587",1954,6,17,0
"12588",1954,6,18,0
"12589",1954,6,19,0
"12590",1954,6,20,0
"12591",1954,6,21,0
"12592",1954,6,22,0
"12593",1954,6,23,1.80000002682209
"12594",1954,6,24,0
"12595",1954,6,25,0
"12596",1954,6,26,0
"12597",1954,6,27,6.70000009983778
"12598",1954,6,28,2.00000002980232
"12599",1954,6,29,0
"12600",1954,6,30,0
"12601",1954,7,1,18.100000269711
"12602",1954,7,2,2.80000004172325
"12603",1954,7,3,3.1000000461936
"12604",1954,7,4,0
"12605",1954,7,5,0
"12606",1954,7,6,0
"12607",1954,7,7,0
"12608",1954,7,8,14.2000002115965
"12609",1954,7,9,30.9000004604459
"12610",1954,7,10,3.30000004917383
"12611",1954,7,11,0
"12612",1954,7,12,0
"12613",1954,7,13,3.1000000461936
"12614",1954,7,14,4.10000006109476
"12615",1954,7,15,3.7000000551343
"12616",1954,7,16,0
"12617",1954,7,17,3.1000000461936
"12618",1954,7,18,4.30000006407499
"12619",1954,7,19,1.20000001788139
"12620",1954,7,20,0
"12621",1954,7,21,2.20000003278255
"12622",1954,7,22,2.5000000372529
"12623",1954,7,23,1.80000002682209
"12624",1954,7,24,0
"12625",1954,7,25,0
"12626",1954,7,26,17.9000002667308
"12627",1954,7,27,0
"12628",1954,7,28,7.10000010579824
"12629",1954,7,29,0
"12630",1954,7,30,0
"12631",1954,7,31,1.70000002533197
"12632",1954,8,1,3.40000005066395
"12633",1954,8,2,0
"12634",1954,8,3,0
"12635",1954,8,4,0
"12636",1954,8,5,0
"12637",1954,8,6,0
"12638",1954,8,7,3.00000004470348
"12639",1954,8,8,0
"12640",1954,8,9,0
"12641",1954,8,10,3.1000000461936
"12642",1954,8,11,3.30000004917383
"12643",1954,8,12,0
"12644",1954,8,13,0
"12645",1954,8,14,0
"12646",1954,8,15,0
"12647",1954,8,16,8.00000011920929
"12648",1954,8,17,0
"12649",1954,8,18,0
"12650",1954,8,19,0
"12651",1954,8,20,0
"12652",1954,8,21,0
"12653",1954,8,22,0
"12654",1954,8,23,1.20000001788139
"12655",1954,8,24,0
"12656",1954,8,25,0
"12657",1954,8,26,0
"12658",1954,8,27,0
"12659",1954,8,28,0
"12660",1954,8,29,0
"12661",1954,8,30,0
"12662",1954,8,31,0
"12663",1954,9,1,0
"12664",1954,9,2,0
"12665",1954,9,3,0
"12666",1954,9,4,0
"12667",1954,9,5,0
"12668",1954,9,6,1.70000002533197
"12669",1954,9,7,0
"12670",1954,9,8,0
"12671",1954,9,9,0
"12672",1954,9,10,0
"12673",1954,9,11,0
"12674",1954,9,12,6.8000001013279
"12675",1954,9,13,0
"12676",1954,9,14,0
"12677",1954,9,15,1.70000002533197
"12678",1954,9,16,0.900000013411045
"12679",1954,9,17,1.30000001937151
"12680",1954,9,18,0
"12681",1954,9,19,0
"12682",1954,9,20,0
"12683",1954,9,21,0
"12684",1954,9,22,1.70000002533197
"12685",1954,9,23,0
"12686",1954,9,24,0
"12687",1954,9,25,2.5000000372529
"12688",1954,9,26,2.90000004321337
"12689",1954,9,27,3.90000005811453
"12690",1954,9,28,0
"12691",1954,9,29,0
"12692",1954,9,30,0.900000013411045
"12693",1954,10,1,2.00000002980232
"12694",1954,10,2,0.700000010430813
"12695",1954,10,3,0
"12696",1954,10,4,0
"12697",1954,10,5,0
"12698",1954,10,6,0
"12699",1954,10,7,0
"12700",1954,10,8,0
"12701",1954,10,9,0
"12702",1954,10,10,0
"12703",1954,10,11,0
"12704",1954,10,12,0
"12705",1954,10,13,0
"12706",1954,10,14,0
"12707",1954,10,15,0
"12708",1954,10,16,0
"12709",1954,10,17,1.80000002682209
"12710",1954,10,18,2.40000003576279
"12711",1954,10,19,0
"12712",1954,10,20,0
"12713",1954,10,21,0
"12714",1954,10,22,0
"12715",1954,10,23,0
"12716",1954,10,24,0
"12717",1954,10,25,5.50000008195639
"12718",1954,10,26,0
"12719",1954,10,27,0
"12720",1954,10,28,0
"12721",1954,10,29,0
"12722",1954,10,30,0
"12723",1954,10,31,0
"12724",1954,11,1,0
"12725",1954,11,2,0
"12726",1954,11,3,4.70000007003546
"12727",1954,11,4,0
"12728",1954,11,5,0
"12729",1954,11,6,0
"12730",1954,11,7,1.70000002533197
